Time@[Altitude (Baro-Ft-AGL)],[Altitude (Baro-Ft-AGL)]
155.545,4172.22
155.595,4170.79
155.645,4170.79
155.695,4170.79
155.745,4169.36
155.795,4169.36
155.845,4167.93
155.895,4167.93
155.945,4166.5
155.995,4166.5
156.045,4165.07
156.095,4163.65
156.145,4163.65
156.195,4162.22
156.245,4160.79
156.295,4159.36
156.345,4159.36
156.395,4159.36
156.445,4159.36
156.495,4157.93
156.545,4157.93
156.595,4157.93
156.645,4156.5
156.695,4156.5
156.745,4156.5
156.795,4155.08
156.845,4155.08
156.895,4153.64
156.945,4153.64
156.995,4152.21
157.045,4152.21
157.095,4150.78
157.145,4149.35
157.195,4149.35
157.245,4149.35
157.295,4147.92
157.345,4146.49
157.395,4145.07
157.445,4145.07
157.495,4145.07
157.545,4143.64
157.595,4143.64
157.645,4143.64
157.695,4140.78
157.745,4140.78
157.795,4139.36
157.845,4137.93
157.895,4136.5
157.945,4136.5
157.995,4135.07
158.045,4135.07
158.095,4133.64
158.145,4132.21
158.195,4130.79
158.245,4130.79
158.295,4130.79
158.345,4129.35
158.395,4127.93
158.445,4126.5
158.495,4126.5
158.545,4125.07
158.595,4125.07
158.645,4123.65
158.695,4123.65
158.745,4123.65
158.795,4122.22
158.845,4122.22
158.895,4122.22
158.945,4122.22
158.995,4120.79
159.045,4119.36
159.095,4119.36
159.145,4117.94
159.195,4117.94
159.245,4117.94
159.295,4116.51
159.345,4116.51
159.395,4115.08
159.445,4113.66
159.495,4113.66
159.545,4113.66
159.595,4112.22
159.645,4110.8
159.695,4110.8
159.745,4110.8
159.795,4109.37
159.845,4107.95
159.895,4106.52
159.945,4106.52
159.995,4105.09
160.045,4105.09
160.095,4105.09
160.145,4103.67
160.195,4103.67
160.245,4102.24
160.295,4102.24
160.345,4100.82
160.395,4100.82
160.445,4099.39
160.495,4099.39
160.545,4097.96
160.595,4097.96
160.645,4096.53
160.695,4096.53
160.745,4095.1
160.795,4093.68
160.845,4093.68
160.895,4093.68
160.945,4092.25
160.995,4090.83
161.045,4090.83
161.095,4089.4
161.145,4087.98
161.195,4087.98
161.245,4086.55
161.295,4086.55
161.345,4086.55
161.395,4085.13
161.445,4085.13
161.495,4083.7
161.545,4082.27
161.595,4082.27
161.645,4080.84
161.695,4080.84
161.745,4079.42
161.795,4079.42
161.845,4077.99
161.895,4077.99
161.945,4076.57
161.995,4076.57
162.045,4076.57
162.095,4076.57
162.145,4075.15
162.195,4075.15
162.245,4073.72
162.295,4073.72
162.345,4073.72
162.395,4070.87
162.445,4070.87
162.495,4069.44
162.545,4069.44
162.595,4068.01
162.645,4068.01
162.695,4068.01
162.745,4066.59
162.795,4065.17
162.845,4065.17
162.895,4063.74
162.945,4062.32
162.995,4062.32
163.045,4060.9
163.095,4059.47
163.145,4059.47
163.195,4058.04
163.245,4058.04
163.295,4056.61
163.345,4055.19
163.395,4053.77
163.445,4053.77
163.495,4052.34
163.545,4052.34
163.595,4050.92
163.645,4050.92
163.695,4049.5
163.745,4048.07
163.795,4046.64
163.845,4046.64
163.895,4045.22
163.945,4045.22
163.995,4043.8
164.045,4043.8
164.095,4042.38
164.145,4042.38
164.195,4040.95
164.245,4040.95
164.295,4040.95
164.345,4039.53
164.395,4039.53
164.445,4039.53
164.495,4039.53
164.545,4038.11
164.595,4036.67
164.645,4036.67
164.695,4036.67
164.745,4035.25
164.795,4035.25
164.845,4033.83
164.895,4032.41
164.945,4032.41
164.995,4032.41
165.045,4030.99
165.095,4030.99
165.145,4030.99
165.195,4028.14
165.245,4028.14
165.295,4028.14
165.345,4026.71
165.395,4026.71
165.445,4025.29
165.495,4025.29
165.545,4023.86
165.595,4022.44
165.645,4021.02
165.695,4019.6
165.745,4019.6
165.795,4019.6
165.845,4018.17
165.895,4018.17
165.945,4016.75
165.995,4015.33
166.045,4015.33
166.095,4013.91
166.145,4013.91
166.195,4012.48
166.245,4012.48
166.295,4011.06
166.345,4011.06
166.395,4008.21
166.445,4008.21
166.495,4006.79
166.545,4005.37
166.595,4003.95
166.645,4002.53
166.695,4002.53
166.745,4001.11
166.795,4001.11
166.845,3999.68
166.895,3998.26
166.945,3996.84
166.995,3996.84
167.045,3995.42
167.095,3995.42
167.145,3994
167.195,3992.57
167.245,3992.57
167.295,3992.57
167.345,3991.15
167.395,3991.15
167.445,3991.15
167.495,3989.72
167.545,3989.72
167.595,3988.3
167.645,3988.3
167.695,3986.88
167.745,3986.88
167.795,3985.46
167.845,3985.46
167.895,3985.46
167.945,3985.46
167.995,3984.04
168.045,3982.62
168.095,3982.62
168.145,3981.2
168.195,3981.2
168.245,3979.78
168.295,3979.78
168.345,3978.36
168.395,3978.36
168.445,3976.94
168.495,3976.94
168.545,3975.52
168.595,3975.52
168.645,3974.09
168.695,3974.09
168.745,3972.67
168.795,3972.67
168.845,3971.25
168.895,3971.25
168.945,3969.83
168.995,3968.41
169.045,3968.41
169.095,3966.99
169.145,3966.99
169.195,3965.56
169.245,3964.15
169.295,3962.73
169.345,3961.31
169.395,3959.89
169.445,3958.46
169.495,3957.04
169.545,3957.04
169.595,3957.04
169.645,3957.04
169.695,3955.62
169.745,3955.62
169.795,3954.21
169.845,3952.79
169.895,3954.21
169.945,3954.21
169.995,3951.36
170.045,3951.36
170.095,3949.94
170.145,3948.52
170.195,3947.11
170.245,3947.11
170.295,3947.11
170.345,3947.11
170.395,3944.26
170.445,3944.26
170.495,3942.84
170.545,3942.84
170.595,3941.42
170.645,3941.42
170.695,3940.01
170.745,3938.59
170.795,3938.59
170.845,3938.59
170.895,3937.16
170.945,3937.16
170.995,3935.75
171.045,3935.75
171.095,3934.33
171.145,3932.91
171.195,3931.49
171.245,3930.07
171.295,3928.65
171.345,3928.65
171.395,3927.23
171.445,3927.23
171.495,3925.82
171.545,3925.82
171.595,3924.39
171.645,3922.97
171.695,3921.56
171.745,3921.56
171.795,3921.56
171.845,3920.14
171.895,3920.14
171.945,3920.14
171.995,3918.72
172.045,3918.72
172.095,3917.3
172.145,3917.3
172.195,3917.3
172.245,3915.88
172.295,3915.88
172.345,3914.47
172.395,3914.47
172.445,3913.05
172.495,3911.63
172.545,3911.63
172.595,3910.21
172.645,3908.79
172.695,3908.79
172.745,3907.37
172.795,3907.37
172.845,3905.96
172.895,3904.53
172.945,3904.53
172.995,3903.12
173.045,3901.7
173.095,3901.7
173.145,3901.7
173.195,3901.7
173.245,3900.29
173.295,3900.29
173.345,3900.29
173.395,3898.86
173.445,3897.45
173.495,3897.45
173.545,3897.45
173.595,3897.45
173.645,3896.03
173.695,3896.03
173.745,3894.61
173.795,3894.61
173.845,3891.77
173.895,3891.77
173.945,3890.36
173.995,3890.36
174.045,3890.36
174.095,3887.53
174.145,3887.53
174.195,3886.11
174.245,3884.69
174.295,3884.69
174.345,3884.69
174.395,3883.28
174.445,3883.28
174.495,3881.86
174.545,3880.44
174.595,3880.44
174.645,3880.44
174.695,3879.02
174.745,3877.61
174.795,3877.61
174.845,3876.19
174.895,3876.19
174.945,3876.19
174.995,3874.77
175.045,3873.36
175.095,3873.36
175.145,3871.94
175.195,3870.53
175.245,3870.53
175.295,3869.1
175.345,3869.1
175.395,3867.69
175.445,3866.28
175.495,3866.28
175.545,3866.28
175.595,3866.28
175.645,3864.86
175.695,3863.44
175.745,3863.44
175.795,3862.02
175.845,3862.02
175.895,3862.02
175.945,3860.61
175.995,3860.61
176.045,3859.2
176.095,3857.77
176.145,3857.77
176.195,3857.77
176.245,3856.36
176.295,3854.95
176.345,3854.95
176.395,3853.53
176.445,3853.53
176.495,3852.11
176.545,3852.11
176.595,3850.7
176.645,3850.7
176.695,3849.29
176.745,3847.87
176.795,3846.45
176.845,3845.04
176.895,3845.04
176.945,3843.63
176.995,3843.63
177.045,3842.2
177.095,3840.79
177.145,3840.79
177.195,3840.79
177.245,3839.38
177.295,3839.38
177.345,3837.97
177.395,3837.97
177.445,3836.54
177.495,3836.54
177.545,3835.13
177.595,3833.72
177.645,3833.72
177.695,3832.3
177.745,3832.3
177.795,3832.3
177.845,3830.88
177.895,3829.47
177.945,3829.47
177.995,3828.06
178.045,3828.06
178.095,3828.06
178.145,3826.64
178.195,3825.23
178.245,3825.23
178.295,3825.23
178.345,3822.4
178.395,3822.4
178.445,3820.98
178.495,3819.57
178.545,3819.57
178.595,3818.16
178.645,3816.74
178.695,3816.74
178.745,3815.33
178.795,3813.92
178.845,3813.92
178.895,3813.92
178.945,3812.5
178.995,3812.5
179.045,3812.5
179.095,3812.5
179.145,3812.5
179.195,3811.08
179.245,3811.08
179.295,3811.08
179.345,3809.67
179.395,3809.67
179.445,3809.67
179.495,3808.26
179.545,3806.84
179.595,3805.43
179.645,3805.43
179.695,3805.43
179.745,3804.02
179.795,3802.6
179.845,3802.6
179.895,3801.19
179.945,3799.78
179.995,3799.78
180.045,3798.37
180.095,3798.37
180.145,3796.95
180.195,3796.95
180.245,3795.54
180.295,3794.13
180.345,3792.71
180.395,3791.3
180.445,3789.89
180.495,3788.47
180.545,3787.06
180.595,3785.65
180.645,3784.24
180.695,3784.24
180.745,3784.24
180.795,3782.82
180.845,3782.82
180.895,3781.41
180.945,3781.41
180.995,3781.41
181.045,3781.41
181.095,3781.41
181.145,3780
181.195,3780
181.245,3778.58
181.295,3777.17
181.345,3777.17
181.395,3775.76
181.445,3775.76
181.495,3774.34
181.545,3774.34
181.595,3774.34
181.645,3772.94
181.695,3772.94
181.745,3771.53
181.795,3770.11
181.845,3770.11
181.895,3768.7
181.945,3767.29
181.995,3767.29
182.045,3765.87
182.095,3764.46
182.145,3763.05
182.195,3763.05
182.245,3761.64
182.295,3761.64
182.345,3761.64
182.395,3760.23
182.445,3760.23
182.495,3760.23
182.545,3758.82
182.595,3757.4
182.645,3757.4
182.695,3755.99
182.745,3755.99
182.795,3755.99
182.845,3754.58
182.895,3753.17
182.945,3751.76
182.995,3750.35
183.045,3750.35
183.095,3750.35
183.145,3750.35
183.195,3748.94
183.245,3748.94
183.295,3747.52
183.345,3747.52
183.395,3747.52
183.445,3746.12
183.495,3744.71
183.545,3743.29
183.595,3741.88
183.645,3741.88
183.695,3741.88
183.745,3740.47
183.795,3740.47
183.845,3739.06
183.895,3739.06
183.945,3739.06
183.995,3739.06
184.045,3737.65
184.095,3737.65
184.145,3736.24
184.195,3734.83
184.245,3734.83
184.295,3733.42
184.345,3733.42
184.395,3732
184.445,3732
184.495,3730.6
184.545,3730.6
184.595,3729.19
184.645,3727.77
184.695,3727.77
184.745,3726.37
184.795,3726.37
184.845,3724.96
184.895,3723.54
184.945,3723.54
184.995,3722.14
185.045,3722.14
185.095,3720.73
185.145,3719.31
185.195,3719.31
185.245,3719.31
185.295,3717.91
185.345,3717.91
185.395,3716.5
185.445,3715.08
185.495,3713.68
185.545,3712.27
185.595,3712.27
185.645,3710.86
185.695,3710.86
185.745,3709.45
185.795,3709.45
185.845,3708.04
185.895,3708.04
185.945,3708.04
185.995,3706.63
186.045,3706.63
186.095,3705.22
186.145,3703.81
186.195,3703.81
186.245,3702.4
186.295,3702.4
186.345,3702.4
186.395,3701
186.445,3701
186.495,3699.58
186.545,3698.18
186.595,3698.18
186.645,3696.77
186.695,3696.77
186.745,3696.77
186.795,3695.36
186.845,3693.95
186.895,3693.95
186.945,3693.95
186.995,3692.54
187.045,3692.54
187.095,3691.13
187.145,3691.13
187.195,3689.73
187.245,3688.31
187.295,3688.31
187.345,3688.31
187.395,3686.91
187.445,3686.91
187.495,3686.91
187.545,3685.5
187.595,3685.5
187.645,3684.09
187.695,3682.68
187.745,3681.27
187.795,3681.27
187.845,3679.86
187.895,3679.86
187.945,3678.46
187.995,3678.46
188.045,3678.46
188.095,3678.46
188.145,3677.05
188.195,3675.64
188.245,3675.64
188.295,3674.23
188.345,3672.82
188.395,3672.82
188.445,3671.42
188.495,3670.01
188.545,3668.6
188.595,3668.6
188.645,3667.2
188.695,3667.2
188.745,3665.78
188.795,3665.78
188.845,3665.78
188.895,3664.38
188.945,3662.97
188.995,3662.97
189.045,3662.97
189.095,3662.97
189.145,3661.56
189.195,3660.16
189.245,3660.16
189.295,3658.75
189.345,3658.75
189.395,3658.75
189.445,3657.34
189.495,3657.34
189.545,3655.94
189.595,3654.53
189.645,3654.53
189.695,3654.53
189.745,3653.12
189.795,3653.12
189.845,3651.71
189.895,3651.71
189.945,3650.31
189.995,3648.9
190.045,3648.9
190.095,3647.49
190.145,3647.49
190.195,3647.49
190.245,3644.68
190.295,3644.68
190.345,3643.28
190.395,3643.28
190.445,3641.87
190.495,3641.87
190.545,3640.46
190.595,3639.06
190.645,3637.65
190.695,3637.65
190.745,3636.24
190.795,3634.83
190.845,3634.83
190.895,3633.43
190.945,3633.43
190.995,3632.03
191.045,3632.03
191.095,3632.03
191.145,3632.03
191.195,3630.62
191.245,3630.62
191.295,3629.22
191.345,3627.8
191.395,3626.4
191.445,3626.4
191.495,3625
191.545,3625
191.595,3623.59
191.645,3623.59
191.695,3623.59
191.745,3622.19
191.795,3622.19
191.845,3620.77
191.895,3620.77
191.945,3620.77
191.995,3619.37
192.045,3617.96
192.095,3617.96
192.145,3616.56
192.195,3615.16
192.245,3615.16
192.295,3613.75
192.345,3613.75
192.395,3612.35
192.445,3610.94
192.495,3612.35
192.545,3610.94
192.595,3609.54
192.645,3609.54
192.695,3606.72
192.745,3606.72
192.795,3605.32
192.845,3603.91
192.895,3602.51
192.945,3601.1
192.995,3601.1
193.045,3601.1
193.095,3599.7
193.145,3599.7
193.195,3598.29
193.245,3598.29
193.295,3599.7
193.345,3598.29
193.395,3598.29
193.445,3595.49
193.495,3595.49
193.545,3595.49
193.595,3594.08
193.645,3592.68
193.695,3591.27
193.745,3591.27
193.795,3589.87
193.845,3589.87
193.895,3588.46
193.945,3588.46
193.995,3587.06
194.045,3587.06
194.095,3587.06
194.145,3585.66
194.195,3585.66
194.245,3584.25
194.295,3582.85
194.345,3582.85
194.395,3581.45
194.445,3581.45
194.495,3580.05
194.545,3578.63
194.595,3578.63
194.645,3577.24
194.695,3575.83
194.745,3574.43
194.795,3574.43
194.845,3573.03
194.895,3573.03
194.945,3573.03
194.995,3571.62
195.045,3571.62
195.095,3571.62
195.145,3570.22
195.195,3568.81
195.245,3568.81
195.295,3567.41
195.345,3567.41
195.395,3567.41
195.445,3566.01
195.495,3566.01
195.545,3564.61
195.595,3563.2
195.645,3563.2
195.695,3561.8
195.745,3561.8
195.795,3560.39
195.845,3560.39
195.895,3560.39
195.945,3558.99
195.995,3558.99
196.045,3557.59
196.095,3557.59
196.145,3556.19
196.195,3556.19
196.245,3554.79
196.295,3554.79
196.345,3554.79
196.395,3551.98
196.445,3550.58
196.495,3550.58
196.545,3549.18
196.595,3547.77
196.645,3547.77
196.695,3546.37
196.745,3546.37
196.795,3546.37
196.845,3544.96
196.895,3544.96
196.945,3543.57
196.995,3543.57
197.045,3542.16
197.095,3542.16
197.145,3540.76
197.195,3540.76
197.245,3540.76
197.295,3539.35
197.345,3537.96
197.395,3536.55
197.445,3535.15
197.495,3535.15
197.545,3533.75
197.595,3533.75
197.645,3532.35
197.695,3532.35
197.745,3532.35
197.795,3530.95
197.845,3529.54
197.895,3528.15
197.945,3526.74
197.995,3526.74
198.045,3525.34
198.095,3525.34
198.145,3523.94
198.195,3523.94
198.245,3522.54
198.295,3521.14
198.345,3519.74
198.395,3519.74
198.445,3518.33
198.495,3518.33
198.545,3518.33
198.595,3516.94
198.645,3516.94
198.695,3516.94
198.745,3514.13
198.795,3514.13
198.845,3512.73
198.895,3511.33
198.945,3511.33
198.995,3511.33
199.045,3509.93
199.095,3508.53
199.145,3508.53
199.195,3507.13
199.245,3505.73
199.295,3505.73
199.345,3505.73
199.395,3505.73
199.445,3504.32
199.495,3504.32
199.545,3502.93
199.595,3502.93
199.645,3501.52
199.695,3500.13
199.745,3500.13
199.795,3498.72
199.845,3497.33
199.895,3497.33
199.945,3495.92
199.995,3495.92
200.045,3495.92
200.095,3494.53
200.145,3493.12
200.195,3493.12
200.245,3491.73
200.295,3490.32
200.345,3490.32
200.395,3488.93
200.445,3488.93
200.495,3487.52
200.545,3487.52
200.595,3484.72
200.645,3484.72
200.695,3483.33
200.745,3480.53
200.795,3479.13
200.845,3479.13
200.895,3477.73
200.945,3476.33
200.995,3476.33
201.045,3476.33
201.095,3474.93
201.145,3473.53
201.195,3472.14
201.245,3472.14
201.295,3470.73
201.345,3470.73
201.395,3470.73
201.445,3469.34
201.495,3469.34
201.545,3467.93
201.595,3467.93
201.645,3467.93
201.695,3467.93
201.745,3466.54
201.795,3466.54
201.845,3465.14
201.895,3465.14
201.945,3463.74
201.995,3463.74
202.045,3463.74
202.095,3462.34
202.145,3460.94
202.195,3460.94
202.245,3460.94
202.295,3459.54
202.345,3459.54
202.395,3458.14
202.445,3458.14
202.495,3458.14
202.545,3458.14
202.595,3456.75
202.645,3455.34
202.695,3453.95
202.745,3452.55
202.795,3452.55
202.845,3451.15
202.895,3451.15
202.945,3449.75
202.995,3448.36
203.045,3446.96
203.095,3445.56
203.145,3445.56
203.195,3444.16
203.245,3444.16
203.295,3442.77
203.345,3442.77
203.395,3441.37
203.445,3439.97
203.495,3439.97
203.545,3438.57
203.595,3438.57
203.645,3437.17
203.695,3437.17
203.745,3437.17
203.795,3437.17
203.845,3435.78
203.895,3434.37
203.945,3434.37
203.995,3434.37
204.045,3432.98
204.095,3432.98
204.145,3432.98
204.195,3432.98
204.245,3431.58
204.295,3430.19
204.345,3430.19
204.395,3428.79
204.445,3428.79
204.495,3427.4
204.545,3425.99
204.595,3424.6
204.645,3424.6
204.695,3424.6
204.745,3423.2
204.795,3421.8
204.845,3420.41
204.895,3420.41
204.945,3419.01
204.995,3419.01
205.045,3417.61
205.095,3416.21
205.145,3414.82
205.195,3414.82
205.245,3414.82
205.295,3412.03
205.345,3410.63
205.395,3410.63
205.445,3409.23
205.495,3409.23
205.545,3407.84
205.595,3407.84
205.645,3407.84
205.695,3406.44
205.745,3405.05
205.795,3405.05
205.845,3405.05
205.895,3405.05
205.945,3403.65
205.995,3403.65
206.045,3402.26
206.095,3400.85
206.145,3400.85
206.195,3399.46
206.245,3398.06
206.295,3398.06
206.345,3396.66
206.395,3396.66
206.445,3396.66
206.495,3395.27
206.545,3395.27
206.595,3393.88
206.645,3393.88
206.695,3393.88
206.745,3392.49
206.795,3391.09
206.845,3391.09
206.895,3389.69
206.945,3388.29
206.995,3388.29
207.045,3386.89
207.095,3386.89
207.145,3385.5
207.195,3384.11
207.245,3382.72
207.295,3382.72
207.345,3381.32
207.395,3379.92
207.445,3379.92
207.495,3378.53
207.545,3378.53
207.595,3378.53
207.645,3377.13
207.695,3377.13
207.745,3375.74
207.795,3374.34
207.845,3372.95
207.895,3371.55
207.945,3372.95
207.995,3371.55
208.045,3370.15
208.095,3370.15
208.145,3370.15
208.195,3370.15
208.245,3370.15
208.295,3368.76
208.345,3368.76
208.395,3367.37
208.445,3365.98
208.495,3364.58
208.545,3363.18
208.595,3363.18
208.645,3363.18
208.695,3361.79
208.745,3361.79
208.795,3360.39
208.845,3360.39
208.895,3357.61
208.945,3357.61
208.995,3357.61
209.045,3356.21
209.095,3354.82
209.145,3353.42
209.195,3353.42
209.245,3352.03
209.295,3352.03
209.345,3350.64
209.395,3349.25
209.445,3349.25
209.495,3349.25
209.545,3347.85
209.595,3345.07
209.645,3345.07
209.695,3343.67
209.745,3342.28
209.795,3342.28
209.845,3340.88
209.895,3340.88
209.945,3340.88
209.995,3339.49
210.045,3339.49
210.095,3338.1
210.145,3338.1
210.195,3336.7
210.245,3336.7
210.295,3336.7
210.345,3336.7
210.395,3336.7
210.445,3335.31
210.495,3333.92
210.545,3332.52
210.595,3332.52
210.645,3331.13
210.695,3329.74
210.745,3329.74
210.795,3328.34
210.845,3326.95
210.895,3325.56
210.945,3325.56
210.995,3324.17
211.045,3324.17
211.095,3324.17
211.145,3324.17
211.195,3324.17
211.245,3322.77
211.295,3321.38
211.345,3319.99
211.395,3318.59
211.445,3318.59
211.495,3317.2
211.545,3317.2
211.595,3315.81
211.645,3314.42
211.695,3313.03
211.745,3313.03
211.795,3311.63
211.845,3310.24
211.895,3310.24
211.945,3308.85
211.995,3308.85
212.045,3308.85
212.095,3306.06
212.145,3306.06
212.195,3304.67
212.245,3304.67
212.295,3303.28
212.345,3301.89
212.395,3300.5
212.445,3300.5
212.495,3299.1
212.545,3297.72
212.595,3296.32
212.645,3296.32
212.695,3296.32
212.745,3294.93
212.795,3294.93
212.845,3293.54
212.895,3293.54
212.945,3292.15
212.995,3292.15
213.045,3290.76
213.095,3289.37
213.145,3289.37
213.195,3289.37
213.245,3287.97
213.295,3289.37
213.345,3287.97
213.395,3287.97
213.445,3286.59
213.495,3286.59
213.545,3286.59
213.595,3283.8
213.645,3283.8
213.695,3282.41
213.745,3281.02
213.795,3281.02
213.845,3279.63
213.895,3279.63
213.945,3278.24
213.995,3278.24
214.045,3276.85
214.095,3275.46
214.145,3275.46
214.195,3274.07
214.245,3274.07
214.295,3272.67
214.345,3272.67
214.395,3271.29
214.445,3269.9
214.495,3268.5
214.545,3268.5
214.595,3268.5
214.645,3268.5
214.695,3267.12
214.745,3267.12
214.795,3265.73
214.845,3264.33
214.895,3262.95
214.945,3262.95
214.995,3262.95
215.045,3261.55
215.095,3260.16
215.145,3258.78
215.195,3258.78
215.245,3258.78
215.295,3257.38
215.345,3255.99
215.395,3255.99
215.445,3255.99
215.495,3254.61
215.545,3253.22
215.595,3253.22
215.645,3251.82
215.695,3250.44
215.745,3250.44
215.795,3249.05
215.845,3247.65
215.895,3247.65
215.945,3247.65
215.995,3246.27
216.045,3244.88
216.095,3243.48
216.145,3243.48
216.195,3242.1
216.245,3242.1
216.295,3242.1
216.345,3239.32
216.395,3239.32
216.445,3237.94
216.495,3237.94
216.545,3237.94
216.595,3236.54
216.645,3236.54
216.695,3235.15
216.745,3233.77
216.795,3233.77
216.845,3232.38
216.895,3232.38
216.945,3230.98
216.995,3230.98
217.045,3230.98
217.095,3230.98
217.145,3229.6
217.195,3228.21
217.245,3226.82
217.295,3226.82
217.345,3226.82
217.395,3225.44
217.445,3225.44
217.495,3225.44
217.545,3225.44
217.595,3225.44
217.645,3224.05
217.695,3224.05
217.745,3222.65
217.795,3222.65
217.845,3221.27
217.895,3221.27
217.945,3219.88
217.995,3218.49
218.045,3218.49
218.095,3217.1
218.145,3215.72
218.195,3214.33
218.245,3214.33
218.295,3214.33
218.345,3212.93
218.395,3211.55
218.445,3211.55
218.495,3210.16
218.545,3208.77
218.595,3208.77
218.645,3207.39
218.695,3207.39
218.745,3206
218.795,3204.61
218.845,3203.23
218.895,3203.23
218.945,3201.84
218.995,3200.45
219.045,3200.45
219.095,3200.45
219.145,3200.45
219.195,3199.06
219.245,3197.68
219.295,3196.29
219.345,3196.29
219.395,3194.9
219.445,3194.9
219.495,3194.9
219.545,3193.52
219.595,3193.52
219.645,3193.52
219.695,3193.52
219.745,3192.13
219.795,3192.13
219.845,3190.74
219.895,3189.35
219.945,3187.97
219.995,3187.97
220.045,3186.58
220.095,3186.58
220.145,3185.19
220.195,3183.81
220.245,3183.81
220.295,3182.42
220.345,3182.42
220.395,3182.42
220.445,3181.03
220.495,3181.03
220.545,3179.65
220.595,3178.26
220.645,3178.26
220.695,3176.87
220.745,3175.48
220.795,3175.48
220.845,3174.1
220.895,3172.71
220.945,3172.71
220.995,3171.33
221.045,3171.33
221.095,3169.95
221.145,3169.95
221.195,3168.56
221.245,3168.56
221.295,3167.17
221.345,3167.17
221.395,3167.17
221.445,3165.78
221.495,3165.78
221.545,3164.4
221.595,3164.4
221.645,3163.01
221.695,3164.4
221.745,3163.01
221.795,3163.01
221.845,3161.62
221.895,3161.62
221.945,3160.24
221.995,3158.86
222.045,3158.86
222.095,3158.86
222.145,3157.47
222.195,3158.86
222.245,3156.08
222.295,3154.7
222.345,3154.7
222.395,3153.31
222.445,3153.31
222.495,3151.92
222.545,3151.92
222.595,3150.54
222.645,3149.16
222.695,3149.16
222.745,3147.77
222.795,3146.38
222.845,3146.38
222.895,3145
222.945,3145
222.995,3143.62
223.045,3140.84
223.095,3140.84
223.145,3139.47
223.195,3139.47
223.245,3139.47
223.295,3139.47
223.345,3138.08
223.395,3136.69
223.445,3135.3
223.495,3135.3
223.545,3135.3
223.595,3133.93
223.645,3133.93
223.695,3132.54
223.745,3131.15
223.795,3129.77
223.845,3129.77
223.895,3128.39
223.945,3127
223.995,3127
224.045,3127
224.095,3127
224.145,3127
224.195,3125.62
224.245,3124.23
224.295,3122.85
224.345,3122.85
224.395,3121.46
224.445,3121.46
224.495,3120.08
224.545,3118.69
224.595,3117.31
224.645,3117.31
224.695,3115.93
224.745,3114.54
224.795,3114.54
224.845,3114.54
224.895,3114.54
224.945,3113.16
224.995,3111.78
225.045,3111.78
225.095,3110.4
225.145,3110.4
225.195,3109.01
225.245,3107.62
225.295,3107.62
225.345,3107.62
225.395,3106.25
225.445,3104.86
225.495,3104.86
225.545,3103.47
225.595,3103.47
225.645,3103.47
225.695,3102.09
225.745,3102.09
225.795,3102.09
225.845,3100.71
225.895,3099.33
225.945,3099.33
225.995,3097.94
226.045,3096.56
226.095,3095.18
226.145,3093.8
226.195,3092.41
226.245,3092.41
226.295,3091.03
226.345,3089.65
226.395,3089.65
226.445,3089.65
226.495,3088.27
226.545,3088.27
226.595,3088.27
226.645,3086.88
226.695,3086.88
226.745,3085.5
226.795,3084.11
226.845,3084.11
226.895,3082.74
226.945,3082.74
226.995,3082.74
227.045,3081.35
227.095,3079.97
227.145,3078.59
227.195,3078.59
227.245,3077.21
227.295,3075.82
227.345,3075.82
227.395,3074.44
227.445,3074.44
227.495,3074.44
227.545,3073.06
227.595,3073.06
227.645,3071.67
227.695,3070.3
227.745,3068.91
227.795,3067.53
227.845,3066.15
227.895,3066.15
227.945,3066.15
227.995,3064.77
228.045,3064.77
228.095,3063.39
228.145,3062.01
228.195,3062.01
228.245,3060.62
228.295,3060.62
228.345,3059.24
228.395,3057.86
228.445,3057.86
228.495,3057.86
228.545,3056.48
228.595,3056.48
228.645,3055.1
228.695,3053.72
228.745,3053.72
228.795,3052.33
228.845,3050.96
228.895,3049.58
228.945,3049.58
228.995,3048.19
229.045,3048.19
229.095,3048.19
229.145,3046.81
229.195,3045.43
229.245,3044.05
229.295,3042.67
229.345,3042.67
229.395,3042.67
229.445,3042.67
229.495,3041.29
229.545,3041.29
229.595,3039.91
229.645,3039.91
229.695,3039.91
229.745,3039.91
229.795,3038.52
229.845,3038.52
229.895,3037.15
229.945,3037.15
229.995,3035.77
230.045,3034.39
230.095,3033.01
230.145,3033.01
230.195,3031.62
230.245,3031.62
230.295,3030.25
230.345,3030.25
230.395,3027.49
230.445,3026.1
230.495,3024.72
230.545,3024.72
230.595,3023.34
230.645,3023.34
230.695,3023.34
230.745,3020.59
230.795,3020.59
230.845,3020.59
230.895,3019.21
230.945,3019.21
230.995,3019.21
231.045,3019.21
231.095,3017.83
231.145,3016.44
231.195,3016.44
231.245,3016.44
231.295,3015.07
231.345,3015.07
231.395,3013.69
231.445,3013.69
231.495,3012.31
231.545,3012.31
231.595,3010.93
231.645,3010.93
231.695,3010.93
231.745,3010.93
231.795,3009.55
231.845,3009.55
231.895,3006.8
231.945,3006.8
231.995,3005.41
232.045,3005.41
232.095,3004.03
232.145,3002.65
232.195,3002.65
232.245,3002.65
232.295,3001.27
232.345,2999.9
232.395,2999.9
232.445,2998.52
232.495,2998.52
232.545,2997.14
232.595,2995.76
232.645,2995.76
232.695,2994.38
232.745,2994.38
232.795,2994.38
232.845,2993
232.895,2991.63
232.945,2990.25
232.995,2990.25
233.045,2990.25
233.095,2988.87
233.145,2987.49
233.195,2987.49
